charging_time,time,day,month,is_festival,is_weekend,city,label
45,14:00,Wednesday,December,1,0,Kandy,"lunch, shopping"
45,08:30,Tuesday,July,0,0,Matara,breakfast
30,15:15,Friday,October,0,0,Negombo,tea/coffee shop
60,16:30,Friday,December,1,0,Matara,shopping
15,07:00,Thursday,December,1,0,Matara,shopping
75,22:15,Monday,August,0,0,Negombo,none
45,17:15,Sunday,September,0,1,Katunayake,tea/coffee shop
45,11:45,Sunday,November,0,1,Kandy,"shopping, tea/coffee shop"
60,13:45,Tuesday,August,0,0,Katunayake,"lunch, shopping"
15,16:30,Thursday,July,0,0,Kurunegala,none
90,01:15,Sunday,February,0,1,Anuradhapura,"visit beautiful place, shopping"
30,23:30,Tuesday,May,0,0,Katunayake,tea/coffee shop
30,12:15,Wednesday,December,1,0,Colombo,shopping
15,22:30,Friday,May,0,0,Kurunegala,none
15,14:00,Tuesday,April,1,0,Matara,shopping
15,00:45,Sunday,April,1,1,Colombo,shopping
90,18:15,Sunday,January,0,1,Colombo,"dinner, visit beautiful place, shopping"
15,22:30,Friday,December,1,0,Negombo,shopping
90,01:00,Sunday,November,0,1,Matara,"visit beautiful place, shopping"
75,22:45,Thursday,September,0,0,Kandy,"dinner, shopping"
45,18:15,Friday,August,0,0,Kandy,"shopping, tea/coffee shop"
90,05:45,Wednesday,August,0,0,Matara,"visit beautiful place, shopping"
30,01:30,Monday,June,0,0,Colombo,none
30,08:00,Friday,August,0,0,Kurunegala,tea/coffee shop
75,11:00,Friday,September,0,0,Anuradhapura,"lunch, shopping, visit beautiful place"
45,14:00,Monday,July,0,0,Katunayake,lunch
75,19:00,Tuesday,May,0,0,Galle,"dinner, visit beautiful place, shopping"
45,11:45,Wednesday,November,0,0,Colombo,tea/coffee shop
75,23:45,Monday,January,0,0,Negombo,"visit beautiful place, shopping"
60,09:00,Saturday,December,1,1,Matara,"visit beautiful place, breakfast, shopping"
45,07:45,Friday,June,0,0,Matara,breakfast
30,18:30,Tuesday,May,0,0,Kurunegala,tea/coffee shop
15,08:00,Sunday,November,0,1,Katunayake,none
45,13:45,Sunday,December,1,1,Kandy,"lunch, shopping"
90,09:30,Saturday,August,0,1,Matara,"visit beautiful place, breakfast, shopping"
45,20:45,Saturday,July,0,1,Katunayake,dinner
30,23:30,Friday,March,0,0,Katunayake,tea/coffee shop
60,03:30,Sunday,June,0,1,Negombo,"visit beautiful place, shopping"
30,00:15,Wednesday,July,0,0,Galle,none
75,02:45,Sunday,February,0,1,Anuradhapura,"visit beautiful place, shopping"
60,18:00,Sunday,April,1,1,Anuradhapura,"visit beautiful place, shopping"
60,09:00,Monday,December,1,0,Colombo,"breakfast, shopping"
90,16:15,Wednesday,December,1,0,Galle,shopping
15,16:15,Tuesday,August,0,0,Kurunegala,none
75,22:15,Wednesday,July,0,0,Kurunegala,"dinner, visit beautiful place, shopping"
45,00:45,Tuesday,March,0,0,Galle,tea/coffee shop
15,18:00,Sunday,August,0,1,Matara,none
60,01:15,Saturday,April,1,1,Kurunegala,none
15,11:15,Wednesday,April,1,0,Kandy,shopping
30,15:15,Thursday,March,0,0,Colombo,tea/coffee shop
30,05:15,Tuesday,June,0,0,Anuradhapura,none
30,19:00,Monday,August,0,0,Anuradhapura,none
60,03:15,Tuesday,September,0,0,Kurunegala,shopping
90,03:00,Friday,December,1,0,Galle,"visit beautiful place, shopping"
45,05:45,Saturday,February,0,1,Anuradhapura,"shopping, tea/coffee shop"
30,23:30,Saturday,January,0,1,Galle,"shopping, tea/coffee shop"
30,08:15,Thursday,September,0,0,Matara,tea/coffee shop
15,08:45,Monday,January,0,0,Anuradhapura,none
30,06:00,Monday,October,0,0,Matara,tea/coffee shop
15,02:00,Friday,September,0,0,Negombo,none
30,05:15,Thursday,May,0,0,Matara,none
75,06:15,Monday,July,0,0,Katunayake,"visit beautiful place, shopping"
75,22:30,Sunday,April,1,1,Matara,"dinner, visit beautiful place, shopping"
75,08:45,Monday,May,0,0,Anuradhapura,"visit beautiful place, breakfast, shopping"
15,06:15,Wednesday,April,1,0,Kurunegala,shopping
90,11:15,Saturday,July,0,1,Negombo,"lunch, shopping, visit beautiful place"
30,09:00,Friday,August,0,0,Matara,tea/coffee shop
90,03:45,Sunday,November,0,1,Katunayake,"visit beautiful place, shopping"
60,07:30,Sunday,January,0,1,Katunayake,"visit beautiful place, breakfast, shopping"
75,17:15,Tuesday,November,0,0,Galle,"visit beautiful place, shopping"
90,03:00,Saturday,March,0,1,Katunayake,"visit beautiful place, shopping"
30,05:30,Sunday,January,0,1,Matara,none
60,17:45,Sunday,June,0,1,Matara,"visit beautiful place, shopping"
15,03:45,Wednesday,September,0,0,Kurunegala,shopping
75,17:45,Friday,August,0,0,Colombo,"visit beautiful place, shopping"
15,07:45,Thursday,October,0,0,Matara,none
90,21:00,Sunday,August,0,1,Matara,"dinner, visit beautiful place, shopping"
75,07:15,Wednesday,September,0,0,Negombo,none
45,13:15,Saturday,July,0,1,Colombo,"lunch, shopping"
45,18:45,Tuesday,August,0,0,Colombo,tea/coffee shop
30,21:45,Wednesday,February,0,0,Colombo,tea/coffee shop
60,08:15,Saturday,August,0,1,Negombo,"visit beautiful place, breakfast, shopping"
90,08:30,Sunday,March,0,1,Negombo,"visit beautiful place, breakfast, shopping"
45,18:45,Friday,November,0,0,Kurunegala,none
75,13:00,Wednesday,March,0,0,Galle,"lunch, shopping, visit beautiful place"
15,23:00,Monday,September,0,0,Galle,none
45,05:30,Sunday,August,0,1,Anuradhapura,"shopping, tea/coffee shop"
90,03:45,Tuesday,June,0,0,Kurunegala,"visit beautiful place, shopping"
30,23:30,Sunday,July,0,1,Katunayake,tea/coffee shop
60,23:00,Sunday,August,0,1,Anuradhapura,"visit beautiful place, shopping"
15,17:45,Tuesday,November,0,0,Kurunegala,none
15,16:00,Friday,September,0,0,Kandy,none
15,09:45,Thursday,October,0,0,Kandy,none
75,05:45,Monday,January,0,0,Kandy,shopping
90,02:45,Sunday,May,0,1,Katunayake,"visit beautiful place, shopping"
30,10:30,Saturday,December,1,1,Anuradhapura,shopping
75,14:15,Monday,September,0,0,Galle,"lunch, shopping, visit beautiful place"
75,10:15,Friday,March,0,0,Galle,"breakfast, shopping"
60,21:00,Saturday,November,0,1,Colombo,"dinner, visit beautiful place, shopping"
15,17:00,Wednesday,June,0,0,Anuradhapura,none
75,23:45,Thursday,December,1,0,Matara,"visit beautiful place, shopping"
60,20:00,Monday,February,0,0,Negombo,"dinner, shopping"
75,21:45,Saturday,November,0,1,Matara,"dinner, visit beautiful place, shopping"
75,00:00,Sunday,November,0,1,Colombo,"visit beautiful place, shopping"
90,09:00,Saturday,December,1,1,Katunayake,"visit beautiful place, breakfast, shopping"
75,07:00,Sunday,February,0,1,Matara,"visit beautiful place, breakfast, shopping"
15,14:30,Tuesday,June,0,0,Galle,none
90,09:00,Sunday,June,0,1,Katunayake,"visit beautiful place, breakfast, shopping"
30,06:15,Sunday,December,1,1,Kurunegala,"shopping, tea/coffee shop"
75,13:30,Monday,March,0,0,Kandy,"lunch, shopping, visit beautiful place"
60,09:45,Sunday,October,0,1,Colombo,none
30,10:45,Friday,June,0,0,Kurunegala,none
75,03:30,Friday,February,0,0,Galle,shopping
30,01:15,Monday,May,0,0,Kurunegala,none
15,06:15,Wednesday,November,0,0,Kandy,shopping
45,15:30,Wednesday,November,0,0,Galle,tea/coffee shop
30,21:30,Wednesday,August,0,0,Galle,tea/coffee shop
15,07:15,Tuesday,October,0,0,Galle,none
45,20:00,Tuesday,June,0,0,Katunayake,"dinner, shopping"
30,06:45,Saturday,January,0,1,Galle,"shopping, tea/coffee shop"
75,21:00,Thursday,October,0,0,Kandy,"dinner, visit beautiful place, shopping"
90,05:30,Sunday,March,0,1,Colombo,"visit beautiful place, shopping"
60,13:45,Saturday,February,0,1,Anuradhapura,"lunch, shopping, visit beautiful place"
30,00:30,Friday,September,0,0,Galle,none
60,01:30,Wednesday,January,0,0,Colombo,shopping
60,17:15,Sunday,May,0,1,Negombo,"visit beautiful place, shopping"
45,05:30,Monday,May,0,0,Matara,"shopping, tea/coffee shop"
30,16:00,Saturday,March,0,1,Negombo,"shopping, tea/coffee shop"
75,21:00,Thursday,April,1,0,Kurunegala,"dinner, shopping"
30,19:00,Thursday,January,0,0,Kurunegala,none
15,23:45,Thursday,December,1,0,Anuradhapura,none
15,07:45,Wednesday,October,0,0,Galle,none
75,10:15,Wednesday,October,0,0,Kandy,"visit beautiful place, breakfast, shopping"
15,17:30,Thursday,August,0,0,Colombo,none
75,04:45,Wednesday,September,0,0,Kurunegala,shopping
75,09:30,Saturday,January,0,1,Negombo,"visit beautiful place, breakfast, shopping"
30,12:30,Friday,April,1,0,Katunayake,shopping
15,20:00,Monday,January,0,0,Katunayake,none
30,12:30,Wednesday,October,0,0,Negombo,none
45,12:00,Saturday,March,0,1,Matara,lunch
90,15:15,Friday,November,0,0,Colombo,"lunch, shopping, visit beautiful place"
60,07:15,Friday,February,0,0,Kurunegala,"breakfast, shopping"
30,08:30,Saturday,October,0,1,Anuradhapura,"shopping, tea/coffee shop"
60,15:00,Wednesday,March,0,0,Matara,shopping
45,13:45,Monday,July,0,0,Galle,lunch
30,12:15,Sunday,May,0,1,Galle,none
45,14:00,Saturday,March,0,1,Katunayake,"lunch, shopping"
45,16:30,Saturday,June,0,1,Negombo,none
15,03:00,Wednesday,November,0,0,Colombo,none
60,16:45,Wednesday,October,0,0,Katunayake,shopping
15,01:45,Sunday,February,0,1,Negombo,none
75,10:30,Sunday,November,0,1,Matara,"visit beautiful place, breakfast, shopping"
60,16:30,Thursday,November,0,0,Matara,shopping
60,20:15,Saturday,April,1,1,Kurunegala,"dinner, visit beautiful place, shopping"
30,15:45,Sunday,January,0,1,Kurunegala,"shopping, tea/coffee shop"
90,23:00,Monday,December,1,0,Anuradhapura,"visit beautiful place, shopping"
15,20:30,Friday,April,1,0,Katunayake,shopping
60,04:45,Wednesday,April,1,0,Colombo,shopping
90,11:15,Friday,August,0,0,Anuradhapura,"lunch, shopping, visit beautiful place"
75,09:15,Monday,April,1,0,Matara,"breakfast, shopping"
15,18:30,Tuesday,August,0,0,Negombo,none
30,07:15,Thursday,November,0,0,Galle,tea/coffee shop
15,03:45,Wednesday,April,1,0,Colombo,shopping
15,22:15,Thursday,March,0,0,Galle,none
75,03:45,Tuesday,September,0,0,Katunayake,shopping
45,22:15,Tuesday,May,0,0,Colombo,tea/coffee shop
90,21:30,Friday,April,1,0,Matara,"dinner, visit beautiful place, shopping"
60,12:30,Friday,March,0,0,Negombo,"lunch, shopping"
45,01:30,Wednesday,April,1,0,Anuradhapura,"shopping, tea/coffee shop"
30,02:00,Thursday,December,1,0,Katunayake,shopping
45,01:15,Thursday,April,1,0,Galle,"shopping, tea/coffee shop"
75,13:00,Friday,April,1,0,Kurunegala,"lunch, shopping, visit beautiful place"
45,12:00,Saturday,December,1,1,Anuradhapura,"lunch, shopping"
90,02:00,Sunday,July,0,1,Anuradhapura,"visit beautiful place, shopping"
45,22:45,Sunday,March,0,1,Kandy,tea/coffee shop
30,00:30,Monday,February,0,0,Kurunegala,none
15,16:30,Monday,September,0,0,Matara,none
90,15:00,Sunday,October,0,1,Negombo,"lunch, shopping, visit beautiful place"
45,21:30,Friday,October,0,0,Negombo,"dinner, shopping"
30,23:45,Monday,August,0,0,Katunayake,tea/coffee shop
90,07:30,Saturday,September,0,1,Galle,"visit beautiful place, breakfast, shopping"
75,11:30,Saturday,May,0,1,Galle,"lunch, shopping, visit beautiful place"
75,11:00,Thursday,September,0,0,Matara,"lunch, shopping, visit beautiful place"
60,01:30,Monday,May,0,0,Kandy,shopping
45,09:00,Sunday,May,0,1,Galle,"breakfast, shopping"
90,04:45,Friday,August,0,0,Katunayake,shopping
30,02:00,Monday,December,1,0,Galle,shopping
75,19:30,Wednesday,January,0,0,Kurunegala,"dinner, shopping"
75,06:15,Friday,November,0,0,Matara,"visit beautiful place, shopping"
30,01:30,Sunday,March,0,1,Matara,shopping
45,12:30,Wednesday,May,0,0,Kandy,"lunch, shopping"
90,05:30,Monday,December,1,0,Kurunegala,shopping
75,14:15,Monday,March,0,0,Colombo,"lunch, shopping"
15,23:45,Sunday,June,0,1,Matara,none
90,00:30,Friday,June,0,0,Negombo,"visit beautiful place, shopping"
30,08:15,Saturday,November,0,1,Anuradhapura,tea/coffee shop
45,23:15,Tuesday,June,0,0,Negombo,"shopping, tea/coffee shop"
60,06:15,Saturday,April,1,1,Negombo,"visit beautiful place, shopping"
15,01:15,Friday,July,0,0,Kandy,none
90,08:30,Saturday,December,1,1,Kurunegala,"visit beautiful place, breakfast, shopping"
90,05:30,Saturday,February,0,1,Anuradhapura,"visit beautiful place, shopping"
30,09:15,Tuesday,December,1,0,Colombo,"shopping, tea/coffee shop"
30,04:00,Sunday,June,0,1,Galle,shopping
15,22:30,Sunday,April,1,1,Anuradhapura,shopping
60,10:00,Tuesday,January,0,0,Galle,shopping
60,08:15,Sunday,November,0,1,Anuradhapura,"visit beautiful place, breakfast, shopping"
30,22:30,Saturday,January,0,1,Kurunegala,"shopping, tea/coffee shop"
60,07:45,Wednesday,August,0,0,Katunayake,"breakfast, shopping"
45,16:00,Friday,June,0,0,Galle,none
75,07:15,Wednesday,February,0,0,Galle,"visit beautiful place, breakfast, shopping"
15,08:30,Monday,February,0,0,Colombo,none
30,23:30,Thursday,May,0,0,Galle,tea/coffee shop
75,13:30,Thursday,December,1,0,Anuradhapura,"lunch, shopping, visit beautiful place"
30,06:30,Wednesday,September,0,0,Galle,tea/coffee shop
45,17:15,Wednesday,March,0,0,Negombo,tea/coffee shop
45,08:15,Saturday,May,0,1,Galle,"breakfast, shopping"
75,03:45,Thursday,January,0,0,Kandy,shopping
30,15:00,Thursday,October,0,0,Katunayake,tea/coffee shop
30,09:45,Monday,January,0,0,Katunayake,tea/coffee shop
90,23:30,Thursday,October,0,0,Matara,shopping
75,22:15,Monday,October,0,0,Katunayake,"dinner, shopping"
75,12:30,Tuesday,April,1,0,Negombo,"lunch, shopping, visit beautiful place"
15,20:30,Tuesday,March,0,0,Katunayake,shopping
45,10:30,Thursday,February,0,0,Katunayake,"shopping, tea/coffee shop"
30,08:00,Saturday,March,0,1,Negombo,"shopping, tea/coffee shop"
75,13:45,Tuesday,October,0,0,Kurunegala,"lunch, shopping"
60,18:15,Tuesday,November,0,0,Katunayake,shopping
15,14:30,Friday,August,0,0,Katunayake,none
90,05:15,Monday,September,0,0,Katunayake,shopping
15,17:45,Monday,April,1,0,Kurunegala,shopping
60,05:45,Sunday,December,1,1,Anuradhapura,"visit beautiful place, shopping"
15,15:45,Wednesday,June,0,0,Galle,none
60,16:45,Thursday,July,0,0,Negombo,shopping
30,15:15,Saturday,September,0,1,Galle,tea/coffee shop
15,11:00,Saturday,May,0,1,Anuradhapura,shopping
45,11:45,Tuesday,May,0,0,Kandy,"shopping, tea/coffee shop"
15,23:00,Friday,July,0,0,Kurunegala,none
90,15:45,Wednesday,June,0,0,Anuradhapura,"lunch, shopping"
75,18:00,Tuesday,December,1,0,Anuradhapura,"dinner, shopping"
75,02:15,Thursday,July,0,0,Matara,"visit beautiful place, shopping"
30,07:30,Thursday,January,0,0,Matara,tea/coffee shop
15,03:30,Wednesday,June,0,0,Katunayake,none
75,14:45,Sunday,October,0,1,Kandy,"lunch, shopping, visit beautiful place"
45,16:15,Saturday,September,0,1,Anuradhapura,tea/coffee shop
60,20:00,Monday,September,0,0,Galle,"dinner, shopping"
15,13:45,Sunday,February,0,1,Anuradhapura,none
75,14:15,Friday,December,1,0,Colombo,"lunch, shopping, visit beautiful place"
90,04:00,Wednesday,June,0,0,Kurunegala,shopping
30,23:00,Sunday,May,0,1,Anuradhapura,tea/coffee shop
45,07:45,Monday,January,0,0,Galle,breakfast
75,06:15,Sunday,July,0,1,Negombo,"visit beautiful place, shopping"
15,01:00,Monday,April,1,0,Matara,shopping
45,23:45,Thursday,October,0,0,Galle,tea/coffee shop
30,16:30,Tuesday,June,0,0,Anuradhapura,tea/coffee shop
60,20:45,Saturday,October,0,1,Anuradhapura,"dinner, visit beautiful place, shopping"
30,06:45,Monday,March,0,0,Negombo,tea/coffee shop
30,12:45,Saturday,January,0,1,Negombo,none
60,13:15,Wednesday,March,0,0,Colombo,"lunch, shopping"
45,00:45,Saturday,September,0,1,Katunayake,"shopping, tea/coffee shop"
15,04:45,Friday,June,0,0,Matara,none
90,14:00,Thursday,April,1,0,Katunayake,"lunch, shopping, visit beautiful place"
45,08:30,Saturday,June,0,1,Kandy,breakfast
15,19:15,Saturday,October,0,1,Kurunegala,none
45,17:45,Thursday,January,0,0,Katunayake,tea/coffee shop
15,10:00,Friday,April,1,0,Negombo,shopping
15,13:30,Saturday,March,0,1,Katunayake,shopping
30,22:00,Tuesday,January,0,0,Katunayake,tea/coffee shop
75,22:45,Tuesday,July,0,0,Katunayake,"dinner, shopping"
75,13:00,Wednesday,September,0,0,Katunayake,"lunch, shopping"
75,04:45,Thursday,May,0,0,Matara,"visit beautiful place, shopping"
30,01:15,Friday,May,0,0,Matara,none
45,01:00,Friday,December,1,0,Colombo,"shopping, tea/coffee shop"
30,19:00,Monday,October,0,0,Colombo,none
60,16:30,Monday,October,0,0,Anuradhapura,shopping
15,05:00,Sunday,December,1,1,Kurunegala,shopping
90,02:00,Wednesday,December,1,0,Negombo,"visit beautiful place, shopping"
90,06:00,Saturday,February,0,1,Katunayake,"visit beautiful place, shopping"
45,19:00,Saturday,November,0,1,Negombo,dinner
15,11:45,Friday,December,1,0,Galle,shopping
15,13:00,Friday,January,0,0,Anuradhapura,none
75,10:00,Friday,March,0,0,Kandy,"breakfast, shopping"
60,09:45,Friday,July,0,0,Anuradhapura,"breakfast, shopping"
75,12:30,Thursday,May,0,0,Kurunegala,"lunch, shopping, visit beautiful place"
30,07:15,Monday,April,1,0,Negombo,"shopping, tea/coffee shop"
15,18:15,Monday,November,0,0,Katunayake,none
90,05:00,Tuesday,October,0,0,Kurunegala,shopping
75,01:30,Monday,October,0,0,Kurunegala,none
75,06:15,Friday,July,0,0,Negombo,shopping
75,09:30,Sunday,January,0,1,Galle,"visit beautiful place, breakfast, shopping"
60,00:00,Friday,September,0,0,Negombo,shopping
75,13:45,Tuesday,October,0,0,Colombo,"lunch, shopping"
30,20:00,Friday,May,0,0,Kandy,none
90,17:30,Sunday,September,0,1,Kandy,"visit beautiful place, shopping"
90,08:45,Sunday,May,0,1,Anuradhapura,"visit beautiful place, breakfast, shopping"
90,09:00,Wednesday,February,0,0,Anuradhapura,"breakfast, shopping"
15,18:45,Tuesday,April,1,0,Kandy,none
90,14:15,Friday,September,0,0,Matara,"lunch, shopping, visit beautiful place"
45,20:45,Sunday,April,1,1,Kandy,"dinner, shopping"
75,17:15,Saturday,March,0,1,Negombo,"visit beautiful place, shopping"
15,10:15,Saturday,June,0,1,Anuradhapura,none
90,06:15,Wednesday,May,0,0,Anuradhapura,"visit beautiful place, shopping"
75,19:00,Monday,May,0,0,Anuradhapura,"dinner, visit beautiful place, shopping"
75,12:30,Friday,September,0,0,Katunayake,"lunch, shopping, visit beautiful place"
90,06:15,Thursday,January,0,0,Colombo,"visit beautiful place, shopping"
45,14:30,Sunday,April,1,1,Colombo,"lunch, shopping"
75,21:00,Monday,February,0,0,Kurunegala,"dinner, visit beautiful place, shopping"
60,04:15,Thursday,December,1,0,Anuradhapura,shopping
75,15:00,Sunday,June,0,1,Katunayake,"lunch, shopping, visit beautiful place"
60,12:45,Thursday,May,0,0,Kurunegala,"lunch, shopping"
30,03:30,Tuesday,February,0,0,Kandy,none
90,20:00,Sunday,April,1,1,Galle,"dinner, visit beautiful place, shopping"
30,11:15,Monday,November,0,0,Colombo,none
75,05:30,Tuesday,April,1,0,Negombo,shopping
30,01:45,Sunday,August,0,1,Kurunegala,shopping
30,15:45,Tuesday,August,0,0,Matara,tea/coffee shop
15,23:00,Thursday,August,0,0,Anuradhapura,shopping
75,00:00,Thursday,March,0,0,Kurunegala,"visit beautiful place, shopping"
75,16:00,Monday,April,1,0,Anuradhapura,shopping
75,19:45,Thursday,December,1,0,Anuradhapura,"dinner, shopping"
15,00:30,Monday,July,0,0,Galle,none
30,01:00,Sunday,January,0,1,Negombo,shopping
15,10:15,Friday,March,0,0,Galle,none
15,10:45,Friday,October,0,0,Kurunegala,shopping
15,10:00,Wednesday,August,0,0,Katunayake,shopping
90,01:00,Wednesday,April,1,0,Negombo,"visit beautiful place, shopping"
15,13:15,Tuesday,December,1,0,Matara,shopping
90,19:15,Wednesday,June,0,0,Kandy,"dinner, visit beautiful place, shopping"
15,02:30,Saturday,December,1,1,Katunayake,shopping
90,09:00,Friday,June,0,0,Matara,"breakfast, shopping"
45,18:00,Sunday,February,0,1,Kurunegala,tea/coffee shop
15,03:15,Saturday,December,1,1,Galle,shopping
60,02:00,Monday,March,0,0,Kurunegala,shopping
30,23:00,Friday,September,0,0,Colombo,tea/coffee shop
15,00:15,Thursday,August,0,0,Kurunegala,none
15,14:30,Friday,December,1,0,Katunayake,shopping
60,12:45,Sunday,December,1,1,Anuradhapura,"lunch, shopping, visit beautiful place"
30,13:00,Saturday,January,0,1,Colombo,shopping
15,23:30,Wednesday,February,0,0,Kandy,none
30,11:30,Tuesday,August,0,0,Negombo,none
90,17:15,Monday,November,0,0,Matara,"visit beautiful place, shopping"
45,21:45,Monday,October,0,0,Galle,"dinner, shopping"
60,07:30,Thursday,June,0,0,Kurunegala,"breakfast, shopping"
90,01:00,Thursday,May,0,0,Katunayake,shopping
60,10:15,Monday,May,0,0,Galle,shopping
75,03:15,Wednesday,March,0,0,Kurunegala,"visit beautiful place, shopping"
30,22:30,Tuesday,March,0,0,Matara,tea/coffee shop
15,12:15,Saturday,May,0,1,Katunayake,none
45,02:45,Friday,July,0,0,Negombo,tea/coffee shop
30,07:15,Monday,August,0,0,Anuradhapura,tea/coffee shop
15,08:30,Thursday,May,0,0,Colombo,none
15,21:45,Saturday,May,0,1,Katunayake,none
30,18:30,Saturday,June,0,1,Matara,"shopping, tea/coffee shop"
